"Forrester-2008-Spatial Density Depe.txt",1,15,0.26
"Forrester-2008-Spatial Density Depe.txt",1,15,0.98
"Forseth-1994-The Energy Budget, N.txt",2,18,7.52
"Forseth-2001-Shading by shrubs in.txt",6,11,2.828
"Forseth-2001-Shading by shrubs in.txt",1,101,8.745
"Forseth-2001-Shading by shrubs in.txt",3,66,18.342
"Forseth-2001-Shading by shrubs in.txt",1,101,4.332
"Forseth-2001-Shading by shrubs in.txt",5,101,2.429
"Forseth-2001-Shading by shrubs in.txt",5,101,42.143
"Forshay-2008-Festering Food_ Chyt.txt",2,232,7.07
"Forshay-2008-Festering Food_ Chyt.txt",2,232,4.28
"Forshay-2008-Festering Food_ Chyt.txt",2,81,9.62
"Forshay-2008-Festering Food_ Chyt.txt",2,36,6.61
"Forshay-2008-Festering Food_ Chyt.txt",1,36,64.62
"Forshay-2008-Festering Food_ Chyt.txt",2,36,4.61
"Forshay-2008-Festering Food_ Chyt.txt",2,12,19.0
"Forshay-2008-Festering Food_ Chyt.txt",2,12,7.45
"Forshay-2008-Festering Food_ Chyt.txt",2,12,8.46
"Forshay-2008-Festering Food_ Chyt.txt",1,5,21.0
"Forsman-1991-Variation in Sexual.txt",6,6,2.61
"Forsman-1991-Variation in Sexual.txt",14,55,23.06
"Forsman-1991-Variation in Sexual.txt",1,8,1.27
"Forsman-1991-Variation in Sexual.txt",5,47,16.23
"Forsman-1991-Variation in Sexual.txt",5,57,35.84
"Forsman-1993-Survival in Relation.txt",4,199,0.55
"Forsman-1993-Survival in Relation.txt",4,143,1.45
"Forsman-1993-Survival in Relation.txt",1,119,3.96
"Forsman-2000-Some like it hot_ In.txt",4,133,2.70
"Forsman-2000-Some like it hot_ In.txt",4,9,6.38
"Forsman-2000-Some like it hot_ In.txt",17,9,4.84
"Forsman-2000-Some like it hot_ In.txt",1,137,125.40
"Forsman-2000-Some like it hot_ In.txt",4,74,3.60
"Forsman-2000-Some like it hot_ In.txt",1,74,6.81
"Forsman-2000-Some like it hot_ In.txt",4,57,0.71
"Forsman-2000-Some like it hot_ In.txt",1,57,1.12
"Forsman-2000-Some like it hot_ In.txt",1,78,5.40
"Forsman-2008-Associations of vari.txt",1,21,8.52
"Forsman-2008-Associations of vari.txt",1,21,0.25
"Forsman-2008-Associations of vari.txt",1,21,0.24
"Forsman-2008-Associations of vari.txt",1,21,16.45
"Forsman-2008-Associations of vari.txt",1,42,4.17
"Forsman-2008-Associations of vari.txt",1,42,85.2
"Forstmeier-2002-Benefits of early ar.txt",5,158,15.3
"Forstmeier-2002-Benefits of early ar.txt",40,62,1.3
"Fortin-2002-The temporal scale o.txt",1,179,162.99
"Fortin-2002-The temporal scale o.txt",1,42,295.11
"Fortin-2002-The temporal scale o.txt",1,9,1.18
"Fortin-2002-The temporal scale o.txt",1,224,5.90
"Fortin-2002-The temporal scale o.txt",1,112,14.58
"Foster-1977-Ecological and Nutri.txt",2,6,1.0710
"Foster-1977-Ecological and Nutri.txt",1,7,99.3957
"Foster-1999-Establishment, compe.txt",8,44,39.17
"Foster-1999-Establishment, compe.txt",8,44,39.59
"Foster-2004-Grassland diversity.txt",1,21,8.42
"Foster-2004-Grassland diversity.txt",1,21,12.05
"Foster-2004-Grassland diversity.txt",1,21,12.95
"Foster-2004-Grassland diversity.txt",1,21,11.71
"Foster-2004-Grassland diversity.txt",1,21,0.54
"Foster-2004-Grassland diversity.txt",1,21,47.81
"Foster-2004-Grassland diversity.txt",1,21,11.18
"Foster-2004-Grassland diversity.txt",1,21,7.89
"Foster-2004-Grassland diversity.txt",1,21,0.13
"Foster-2004-Grassland diversity.txt",1,21,4.86
"Foster-2004-Grassland diversity.txt",1,21,1.39
"Foster-2004-Grassland diversity.txt",1,21,42.27
"Foster-2004-Grassland diversity.txt",1,21,0.57
"Foster-2004-Grassland diversity.txt",1,21,34.40
"Foster-2004-Grassland diversity.txt",1,21,3.16
"Foster-2004-Grassland diversity.txt",1,21,7.32
"Foster-2004-Grassland diversity.txt",1,21,3.93
"Foster-2011-Seed availability co.txt",2,13,16.25
"Foster-2011-Seed availability co.txt",1,5,24.68
"Foster-2011-Seed availability co.txt",3,78,12.71
"Foster-2011-Seed availability co.txt",3,78,4.70
"Fowler-2006-Ontogeny of diving b.txt",3,37,41.63
"Fowler-2006-Ontogeny of diving b.txt",3,37,44.38
"Fowler-2006-Ontogeny of diving b.txt",3,37,38.97
"Fowler-2006-Ontogeny of diving b.txt",3,37,41.63
"Fowler-2006-Ontogeny of diving b.txt",3,37,44.38
"Fowler-2006-Ontogeny of diving b.txt",3,37,38.97
"Fowler-2006-Ontogeny of diving b.txt",2,31,2.21
"Fowler-2006-Ontogeny of diving b.txt",2,31,20.07
"Fowler-2006-Ontogeny of diving b.txt",3,35,40.96
"Fowler-2006-Ontogeny of diving b.txt",3,37,87.76
"Fox-2000-Natural selection on.txt",18,18,2.73
"Fox-2000-The effects of tail.txt",1,83,0.49
"Fox-2000-The effects of tail.txt",1,84,0.23
"Fox-2000-The effects of tail.txt",1,28,0.21
"Fox-2000-The effects of tail.txt",1,29,2.58
"Fox-2000-The effects of tail.txt",1,28,2.04
"Fox-2000-The effects of tail.txt",1,29,2.28
"Fox-2000-The effects of tail.txt",1,28,5.00
"Fox-2000-The effects of tail.txt",1,42,0.18
"Fox-2000-The effects of tail.txt",1,43,11.39
"Fox-2002-Stability and comple.txt",1,81,18.97
"Fox-2002-Stability and comple.txt",1,81,46.33
"Fox-2004-Effects of algal and.txt",7,71,136.0
"Fox-2004-Effects of algal and.txt",7,71,36.1
"Fox-2004-Effects of algal and.txt",7,6,23.3
"Fox-2004-Effects of algal and.txt",6,125,268.4
"Fox-2004-Effects of algal and.txt",1,125,781.9
"Fox-2004-Effects of algal and.txt",6,125,6.5
"Fox-2004-Effects of algal and.txt",6,125,56.5
"Fox-2004-Effects of algal and.txt",6,125,7.5
"Fox-2004-Effects of algal and.txt",6,130,41.4
"Fox-2004-Effects of algal and.txt",1,129,183.7
"Fox-2004-Effects of algal and.txt",6,116,20.4
"Fox-2004-Effects of algal and.txt",6,123,3.5
"Fox-2004-Effects of algal and.txt",2,11,10.1
"Fox-2004-Effects of algal and.txt",2,17,4.12
"Fox-2004-Effects of algal and.txt",1,17,17.0
"Fox-2004-Effects of algal and.txt",2,17,10.5
"Fragoso-2003-Long-distance seed d.txt",3,46,66.84
"Frangoulos-2000-Short-term and long-.txt",5,11,3.2
"Frangoulos-2000-Short-term and long-.txt",1,5,2.8
"Frangoulos-2000-Short-term and long-.txt",1,5,50.8
"Frangoulos-2000-Short-term and long-.txt",1,57,113.9
"Frangoulos-2000-Short-term and long-.txt",1,56,103.9
"Frangoulos-2000-Short-term and long-.txt",1,22,9.8
"Frangoulos-2000-Short-term and long-.txt",1,22,16.9
"Frangoulos-2000-Short-term and long-.txt",1,4,1.86
"Frangoulos-2000-Short-term and long-.txt",1,4,0.29
"Frangoulos-2000-Short-term and long-.txt",1,7,3.6
"Frangoulos-2000-Short-term and long-.txt",1,7,9.7
"Frangoulos-2000-Short-term and long-.txt",1,10,12.8
"Frangoulos-2000-Short-term and long-.txt",1,5,19.7
"Frangoulos-2000-Short-term and long-.txt",1,13,35.4
"Frangoulos-2000-Short-term and long-.txt",1,10,1.8
"Frangoulos-2000-Short-term and long-.txt",1,8,0.3
"Frangoulos-2000-Short-term and long-.txt",1,13,1.7
"Frangoulos-2000-Short-term and long-.txt",1,56,7.8
"Frank-1965-The Biodemography of.txt",4,567,3.35
"Frank-1992-The Ecology of Plant.txt",2,217,0.26
"Frank-2000-Ungulate stimulation.txt",1,11,3.79
"Frank-2000-Ungulate stimulation.txt",1,5,3.84
"Frank-2000-Ungulate stimulation.txt",1,5,3.13
"Fraser-1992-Nonlethal Impacts of.txt",1,8,0.1
"Fraser-1992-Nonlethal Impacts of.txt",1,20,13.43
"Fraser-2004-Night feeding by gup.txt",1,12,7.407
"Fraser-2004-Night feeding by gup.txt",1,5,12.97
"Fraver-2009-Natural disturbance.txt",4,31,2.85
"Fraver-2009-Natural disturbance.txt",44,341,1.38
"Fraver-2009-Natural disturbance.txt",11,341,6.60
"Fredensborg-2006-Parasitism shaping h.txt",2,14,0.400
"Fredensborg-2006-Parasitism shaping h.txt",2,14,1.246
"Fredensborg-2006-Parasitism shaping h.txt",2,70,1.246
"Fredensborg-2006-Parasitism shaping h.txt",2,41,0.040
"Fredensborg-2006-Parasitism shaping h.txt",2,162,14.60
"Fredensborg-2006-Parasitism shaping h.txt",2,147,93.648
"Fredensborg-2006-Parasitism shaping h.txt",1,19,9.281
"Fredensborg-2006-Parasitism shaping h.txt",1,19,5.093
"Fredensborg-2006-Parasitism shaping h.txt",1,19,0.932
"Fredensborg-2006-Parasitism shaping h.txt",2,7,18.198
"Frederickson-2009-The intertwined popu.txt",2,386,24.00
"Frederickson-2009-The intertwined popu.txt",2,386,70.85
"Frederiksen-2008-The demographic impa.txt",4,32,0.23
"Frei-2012-Phenotypic different.txt",2,15,11.89
"Frei-2012-Phenotypic different.txt",2,15,11.89
"Frei-2012-Phenotypic different.txt",2,15,3.52
"Freilich-2000-Factors affecting po.txt",5,55,3.78
"Freilich-2000-Factors affecting po.txt",4,8,5.296
"Freilich-2000-Factors affecting po.txt",1,28,41.51
"Freilich-2000-Factors affecting po.txt",3,28,1.446
"Freilich-2000-Factors affecting po.txt",3,32,17.82
"Freilich-2000-Factors affecting po.txt",1,14,5.86
"Freilich-2000-Factors affecting po.txt",2,14,32.27
"Freilich-2000-Factors affecting po.txt",2,14,0.51
"Freilich-2000-Factors affecting po.txt",1,28,41.51
"Freilich-2000-Factors affecting po.txt",3,28,13.44
"Fritz-1983-Ant Protection of a.txt",1,76,0.000
"Fritz-1983-Ant Protection of a.txt",1,76,82.808
"Fritz-1986-Competition Versus H.txt",9,9,1.339
"Fritz-1990-A Field-Test of Inte.txt",1,8,0.50
"Fritz-2000-Preference and perfo.txt",1,4,22.38
"Fritz-2000-Preference and perfo.txt",19,3007,24.9
"Fritz-2000-Preference and perfo.txt",19,1234,22.2
"Fritz-2000-Preference and perfo.txt",1,18,15.7
"Fritz-2000-Preference and perfo.txt",1,3003,562.7
"Fritz-2000-Preference and perfo.txt",5,3002,128.1
"Fritz-2000-Preference and perfo.txt",1,18,0.30
"Fritz-2000-Preference and perfo.txt",2,10,7.3
"Fritz-2000-Preference and perfo.txt",2,10,7.3
"Fryxell-2001-Habitat suitability.txt",1,9,0.067
"Fryxell-2001-Habitat suitability.txt",1,9,0.007
"Fryxell-2001-Habitat suitability.txt",1,12,5.33
"Fryxell-2001-Habitat suitability.txt",2,11,9.90
"Gagliano-2007-Maternal condition i.txt",2,8,6.00
"Gagliano-2007-Maternal condition i.txt",2,12,4.57
"Gagliano-2007-Maternal condition i.txt",2,155,2.44
"Gagliano-2007-Maternal condition i.txt",12,155,12.61
"Gagliano-2007-Maternal condition i.txt",2,155,8.63
"Gagliano-2007-Maternal condition i.txt",2,155,6.04
"Gagliano-2007-Maternal condition i.txt",12,155,1.947
"Gagliano-2007-Maternal condition i.txt",2,155,0.60
"Gagliano-2007-Maternal condition i.txt",2,155,0.12
"Gagliano-2007-Maternal condition i.txt",2,147,2.14
"Gagliano-2007-Maternal condition i.txt",2,147,1.41
"Gagnon-2008-Multiple disturbance.txt",2,27,19.27
"Gagnon-2008-Multiple disturbance.txt",1,28,4.59
"Gagnon-2008-Multiple disturbance.txt",1,26,0.26
"Gagnon-2008-Multiple disturbance.txt",1,27,5.29
"Galbraith-Kent-2008-Invasive Acer platan.txt",1,28,1.05
"Galbraith-Kent-2008-Invasive Acer platan.txt",1,69,13.14
"Galen-1999-Seedling establishme.txt",1,23,3.27
"Galen-1999-Seedling establishme.txt",1,23,14.01
"Galen-1999-Seedling establishme.txt",1,23,0.05
"Galen-1999-Seedling establishme.txt",1,23,10.93
"Galen-1999-Seedling establishme.txt",1,20,34.63
"Galen-1999-Seedling establishme.txt",1,20,5.95
"Galen-1999-Seedling establishme.txt",1,20,23.17
"Galen-1999-Seedling establishme.txt",1,20,1.81
"Gales-1990-The Annual Energetic.txt",5,44,5.64
"Gales-1990-The Annual Energetic.txt",6,70,17.52
"Gales-1990-The Annual Energetic.txt",2,7,28.40
"Galindo-Gonzalez-2000-Bat- and bird-genera.txt",1,4,0.11
"Galindo-Gonzalez-2000-Bat- and bird-genera.txt",1,4,0.59
"Galindo-Gonzalez-2000-Bat- and bird-genera.txt",3,12,3.24
"Galindo-Gonzalez-2000-Bat- and bird-genera.txt",3,12,3.69
"Galloway-2000-Population different.txt",6,276,3.33
"Galloway-2000-Population different.txt",6,260,10.46
"Galloway-2000-Population different.txt",6,271,8.25
"Galloway-2001-Parental environment.txt",2,30,0.77
"Galloway-2009-Manipulation of flow.txt",4,110,7.49
"Galloway-2009-Manipulation of flow.txt",4,109,13.62
"Galloway-2009-Manipulation of flow.txt",3,75,2.62
"Galloway-2009-Manipulation of flow.txt",1,160,1.04
"Galloway-2009-Manipulation of flow.txt",3,160,0.35
"Galloway-2009-Manipulation of flow.txt",4,111,2.43
"Galloway-2009-Manipulation of flow.txt",4,109,17.05
"Galloway-2009-Manipulation of flow.txt",4,606,51.34
"Galloway-2009-Manipulation of flow.txt",19,606,0.55
"Galloway-2009-Manipulation of flow.txt",7,800,34.27
"Galloway-2009-Manipulation of flow.txt",1,28,0.89
"Gange-1989-Variation in the Imp.txt",1,98,0.58
"Gange-1989-Variation in the Imp.txt",1,98,1.77
"Gange-1989-Variation in the Imp.txt",2,150,1.5
"Gange-1989-Variation in the Imp.txt",1,208,1.67
"Gange-1989-Variation in the Imp.txt",1,268,35.41
"Gange-1989-Variation in the Imp.txt",1,19,5.77
"Gange-1989-Variation in the Imp.txt",2,38,6.2
"Gange-1989-Variation in the Imp.txt",2,38,4.17
"Gange-1995-Aphid Performance in.txt",3,741,89.9
"Gange-1995-Aphid Performance in.txt",2,57,9.5
"Gange-2005-Ecological specifici.txt",1,152,6.6
"Gange-2005-Ecological specifici.txt",1,152,7.8
"Gange-2005-Ecological specifici.txt",1,152,7.1
"Gange-2005-Ecological specifici.txt",1,152,6.1
"Gange-2005-Ecological specifici.txt",1,152,8.7
"Gange-2005-Ecological specifici.txt",1,152,4.6
"Gange-2005-Ecological specifici.txt",1,152,6.4
"Gange-2005-Ecological specifici.txt",1,152,13.1
"Gange-2005-Ecological specifici.txt",1,152,4.4
"Gange-2005-Ecological specifici.txt",1,152,20.8
"Gange-2007-Site- and species-sp.txt",1,8,6.4
"Ganz-2010-Benefits of host gen.txt",14,134,1.11
"Ganz-2010-Benefits of host gen.txt",2,134,2.87
"Ganz-2010-Benefits of host gen.txt",28,134,1.04
"Ganz-2010-Benefits of host gen.txt",1,87,0.27
"Ganz-2010-Benefits of host gen.txt",2,84,1.6
"Ganz-2010-Benefits of host gen.txt",1,84,0.87
"Ganz-2010-Benefits of host gen.txt",2,84,1.09
"Ganz-2010-Benefits of host gen.txt",15,110,0.35
"Ganz-2010-Benefits of host gen.txt",1,30,4.5
"Ganz-2010-Benefits of host gen.txt",1,30,0.53
"Ganz-2010-Benefits of host gen.txt",1,44,0.21
"Ganz-2010-Benefits of host gen.txt",1,6,0.88
"Garb-2000-Foraging and communi.txt",2,470,9.35
"Garb-2000-Foraging and communi.txt",1,190,12.6
"Garb-2000-Foraging and communi.txt",1,42,78.1
"Garcia-2001-Frugivory at Junipep.txt",2,154,82.77
"Garcia-2001-Frugivory at Junipep.txt",2,54,2.43
"Garcia-2001-Frugivory at Junipep.txt",2,76,10.69
"Garcia-2001-Frugivory at Junipep.txt",51,68,3.06
"Garcia-2001-Frugivory at Junipep.txt",5,168,25.21
"Garcia-2005-Spatial concordance.txt",1,48,34.41
"Garcia-2005-Spatial concordance.txt",1,48,83.45
"Garcia-2005-Spatial concordance.txt",1,48,82.97
"Garcia-2005-Spatial concordance.txt",1,198,73.96
"Garcia-2005-Spatial concordance.txt",1,198,115.71
"Garcia-2005-Spatial concordance.txt",1,198,15.71
"Garcia-2005-Spatial concordance.txt",1,18,23.89
"Garcia-2005-Spatial concordance.txt",1,18,36.67
"Garcia-2005-Spatial concordance.txt",1,18,10.27
"Garcia-2005-Spatial concordance.txt",1,198,2.10
"Garcia-2005-Spatial concordance.txt",1,18,1.72
"Garcia-2005-Spatial concordance.txt",1,18,6.89
"Garcia-2008-Regional coexistence.txt",2,12,4.20
"Garcia-2008-Regional coexistence.txt",2,24,7.94
"Garcia-2008-Regional coexistence.txt",2,12,9.82
"Garcia-2008-Regional coexistence.txt",2,7,4.69
"Garcia-2008-Regional coexistence.txt",2,13,7.42
"Garcia-Berthou-2001-On the misuse of res.txt",3,16,195.98
"Garcia-Berthou-2001-On the misuse of res.txt",3,17,39.6
"Garcia-Berthou-2001-On the misuse of res.txt",1,13,6.10
"Garcia-Berthou-2001-On the misuse of res.txt",1,6,1.49
"Garcia-Berthou-2001-On the misuse of res.txt",1,4,56.3
"Garcia-Palacios-2011-Soil nutrient hetero.txt",1,127,0.05
"Garcia-Palacios-2011-Soil nutrient hetero.txt",1,127,0.28
"Garcia-Palacios-2011-Soil nutrient hetero.txt",1,79,0.82
"Garcia-Palacios-2011-Soil nutrient hetero.txt",1,63,0.32
"Garcia-Palacios-2011-Soil nutrient hetero.txt",1,63,0.156
"Garnas-2011-Subcontinental impac.txt",35,506,308.6
"Garnas-2011-Subcontinental impac.txt",35,452,189.7
"Garnas-2011-Subcontinental impac.txt",35,638,490.1
"Garnas-2011-Subcontinental impac.txt",1,16,39.2
"Garnas-2011-Subcontinental impac.txt",1,16,29.7
"Garnas-2011-Subcontinental impac.txt",1,2625,0.07
"Garnas-2011-Subcontinental impac.txt",1,2625,0.06
"Garnas-2011-Subcontinental impac.txt",1,8,11.9
"Garnas-2011-Subcontinental impac.txt",1,7,12.2
"Garnier-2001-Evolutionary signifi.txt",29,615,3.85
"Garnier-2001-Evolutionary signifi.txt",29,615,1.58
"Garnier-2001-Evolutionary signifi.txt",56,1532,12.65
"Garnier-2001-Evolutionary signifi.txt",1,1532,8.9
"Garnier-2001-Evolutionary signifi.txt",3,2867,6.01
"Garnier-2001-Evolutionary signifi.txt",1,615,32.34
"Garnier-2001-Evolutionary signifi.txt",405,195,3.44
"Garnier-2001-Evolutionary signifi.txt",409,240,2.39
"Garnier-2001-Evolutionary signifi.txt",405,409,6.88
"Garnier-2001-Evolutionary signifi.txt",240,195,1.20
"Garnier-2001-Evolutionary signifi.txt",1,71,16.58
"Garnier-2001-Evolutionary signifi.txt",2,71,341.26
"Garnier-2001-Evolutionary signifi.txt",5,71,2.67
"Garnier-2001-Evolutionary signifi.txt",1,7,0.78
"Garrabou-2002-A 20-year study on l.txt",2,397,331.86
"Garrabou-2002-A 20-year study on l.txt",2,397,331.86
"Garrettson-2000-Effects of backpack.txt",1,35,7.37
"Garrettson-2000-Effects of backpack.txt",2,35,0.38
"Garrettson-2000-Effects of backpack.txt",1,37,0.78
"Garrettson-2000-Effects of backpack.txt",1,37,2.82
"Garrettson-2000-Effects of backpack.txt",1,37,8.10
"Garrettson-2000-Effects of backpack.txt",1,37,21.00
"Garrettson-2000-Effects of backpack.txt",1,35,8.42
"Garrettson-2000-Effects of backpack.txt",1,37,10.68
"Garrettson-2000-Effects of backpack.txt",1,34,4.48
"Garrettson-2000-Effects of backpack.txt",1,37,0.08
"Garrettson-2000-Effects of backpack.txt",2,35,9.14
"Garrettson-2000-Effects of backpack.txt",1,35,14.96
"Garrettson-2000-Effects of backpack.txt",1,35,14.50
"Garrettson-2000-Effects of backpack.txt",1,35,13.63
"Garrettson-2000-Effects of backpack.txt",1,37,27.02
"Garrettson-2000-Effects of backpack.txt",1,37,26.61
"Garrettson-2000-Effects of backpack.txt",1,37,0.01
"Garrettson-2000-Effects of backpack.txt",1,37,13.46
"Garrettson-2000-Effects of backpack.txt",1,37,4.85
"Garrettson-2000-Effects of backpack.txt",1,37,1.86
"Garrettson-2000-Effects of backpack.txt",1,37,39.53
"Garrettson-2000-Effects of backpack.txt",1,37,41.56
"Garrettson-2000-Effects of backpack.txt",1,37,0.01
"Garrettson-2000-Effects of backpack.txt",1,37,4.88
"Garrettson-2000-Effects of backpack.txt",1,37,5.2
"Garrettson-2000-Effects of backpack.txt",8,37,0.77
"Garrettson-2000-Effects of backpack.txt",16,37,1.15
"Garrettson-2000-Effects of backpack.txt",1,34,8.00
"Garrido-2010-Variation in arbuscu.txt",1,238,13.64
"Garrido-2010-Variation in arbuscu.txt",4,24,0.72
"Garrido-2010-Variation in arbuscu.txt",1,27,5.89
"Garrido-2010-Variation in arbuscu.txt",1,27,3.48
"Garten-1993-Variation in Foliar.txt",4,3,5.41
"Garten-1993-Variation in Foliar.txt",4,3,7.03
"Garvey-2003-Scale-dependent asso.txt",3,2,7.06
"Garvey-2003-Scale-dependent asso.txt",1,5,17.29
"Garvey-2003-Scale-dependent asso.txt",1,5,1.64
"Garvey-2003-Scale-dependent asso.txt",2,179,52.08
"Garvey-2003-Scale-dependent asso.txt",1,100,30.9
"Garvey-2003-Scale-dependent asso.txt",2,43,0.18
"Gascon-1995-Tropical Larval Anur.txt",3,7,1.49
"Gascon-1995-Tropical Larval Anur.txt",3,7,4.72
"Gascon-1995-Tropical Larval Anur.txt",3,7,3.02
"Gascon-2000-Riverine barriers an.txt",1,1,0.04
"Gascon-2000-Riverine barriers an.txt",1,1,0.69
"Gascon-2000-Riverine barriers an.txt",1,1,5.74
"Gascon-2000-Riverine barriers an.txt",1,1,1.95
"Gasparini-2009-Strength and cost of.txt",19,20,35.15
"Gasparini-2009-Strength and cost of.txt",21,22,119.42
"Gasparini-2009-Strength and cost of.txt",1,60,9.19
"Gasparini-2009-Strength and cost of.txt",1,60,6.82
"Gasparini-2009-Strength and cost of.txt",1,60,0.00
"Gasparini-2009-Strength and cost of.txt",1,60,2.66
"Gasparini-2009-Strength and cost of.txt",1,27,23.25
"Gasparini-2009-Strength and cost of.txt",1,26,49.13
"Gasparini-2009-Strength and cost of.txt",1,12,23.16
"Gasparini-2009-Strength and cost of.txt",1,35,14.81
"Gasparini-2009-Strength and cost of.txt",1,34,0.38
"Gasparini-2009-Strength and cost of.txt",1,33,1.47
"Gasparini-2009-Strength and cost of.txt",1,33,22.47
"Gasparini-2009-Strength and cost of.txt",1,79,4.36
"Gasparini-2009-Strength and cost of.txt",1,77,0.48
"Gasparini-2009-Strength and cost of.txt",1,77,2.79
"Gasparini-2009-Strength and cost of.txt",1,77,0.19
"Gasparini-2009-Strength and cost of.txt",1,77,5.40
"Gasparini-2009-Strength and cost of.txt",1,41,8.76
"Gasparini-2009-Strength and cost of.txt",1,41,0.09
"Gasparini-2009-Strength and cost of.txt",1,41,7.27
"Gasparini-2009-Strength and cost of.txt",1,36,0.01
"Gasparini-2009-Strength and cost of.txt",1,36,5.49
"Gasparini-2009-Strength and cost of.txt",1,36,3.88
"Gasparini-2009-Strength and cost of.txt",1,60,0.03
"Gasparini-2009-Strength and cost of.txt",1,60,0.081
"Gasparini-2009-Strength and cost of.txt",1,60,0.73
"Gasparini-2009-Strength and cost of.txt",1,60,0.09
"Gasparini-2009-Strength and cost of.txt",1,87,5.66
"Gaston-1996-Global scale macroec.txt",1,150,0.13
"Gaston-1996-Global scale macroec.txt",1,150,0.8
"Gaston-2005-Climate change, ice.txt",2,19,21.5
"Gaston-2005-Climate change, ice.txt",2,20,16.8
"Gaston-2005-Climate change, ice.txt",1,20,40.8
"Gaston-2005-Climate change, ice.txt",2,9,25.4
"Gaston-2005-Climate change, ice.txt",2,10,20.5
"Gaston-2005-Climate change, ice.txt",1,13,33.4
"Gaston-2005-Climate change, ice.txt",1,14,42.4
"Gaston-2005-Climate change, ice.txt",2,13,5.3
"Gaston-2005-Climate change, ice.txt",2,12,10.7
"Gaston-2005-Climate change, ice.txt",1,11,12.3
"Gauthier-2003-Are greater snow gee.txt",2,63,19.9
"Gauthier-2003-Are greater snow gee.txt",2,63,31.0
"Gauthier-2003-Are greater snow gee.txt",2,61,10.6
"Gauthier-2003-Are greater snow gee.txt",2,63,0.59
"Gauthier-2003-Are greater snow gee.txt",2,62,7.46
"Gauthier-2003-Are greater snow gee.txt",2,61,11.8
"Gauthier-2003-Are greater snow gee.txt",2,62,3.44
"Gauthier-2003-Are greater snow gee.txt",2,62,1.22
"Geber-1992-Genetic-Differences.txt",1,12,14.86
"Geber-1992-Genetic-Differences.txt",4,96,1.74
"Geber-1992-Genetic-Differences.txt",3,184,0.56
"Geber-1992-Genetic-Differences.txt",3,184,0.92
"Geber-1992-Genetic-Differences.txt",3,44,1.93
"Geber-1992-Genetic-Differences.txt",24,21,3.17
"Geber-1992-Genetic-Differences.txt",24,21,7.05
"Geber-1997-Organ preformation i.txt",19,189,3.73
"Gedan-2009-Small-mammal herbivo.txt",2,51,5.909
"Gedan-2009-Small-mammal herbivo.txt",4,42,2.68
"Gedan-2009-Small-mammal herbivo.txt",2,42,3.21
"Gedan-2009-Small-mammal herbivo.txt",2,42,8.76
"Gedan-2009-Small-mammal herbivo.txt",2,26,7.60
"Gedan-2009-Small-mammal herbivo.txt",2,26,4.39
"Gee-1982-Resource Utilization.txt",0,208,6.23
"Gee-1982-Resource Utilization.txt",0,209,2.247
"Gee-1982-Resource Utilization.txt",9,189,4.68
"Gee-1982-Resource Utilization.txt",9,189,3.13
"Gee-1982-Resource Utilization.txt",2,4,0.095
"Gehring-1995-Duration of Herbivor.txt",2,19,51.116
"Gehring-1995-Duration of Herbivor.txt",2,19,16.664
"Gehrke-1999-Impacts of enhanced.txt",1,32,3.84
"Gehrke-1999-Impacts of enhanced.txt",1,32,11.59
"Gehrke-1999-Impacts of enhanced.txt",1,32,10.71
"Gehrke-1999-Impacts of enhanced.txt",1,32,5.36
"Gehrke-1999-Impacts of enhanced.txt",1,32,2.98
"Gehrke-1999-Impacts of enhanced.txt",1,32,9.08
"Gehrke-1999-Impacts of enhanced.txt",1,32,9.59
"Gehrke-1999-Impacts of enhanced.txt",1,32,12.79
"Gehrke-1999-Impacts of enhanced.txt",1,32,5.33
"Gehrke-1999-Impacts of enhanced.txt",1,32,8.34
"Gehrke-1999-Impacts of enhanced.txt",1,32,7.12
"Gehrke-1999-Impacts of enhanced.txt",1,32,4.47
"Gehrke-1999-Impacts of enhanced.txt",1,32,4.84
"Gehrke-1999-Impacts of enhanced.txt",1,32,10.48
"Genoud-1994-Fecundity Versus Off.txt",3,24,18.0
"Genoud-1994-Fecundity Versus Off.txt",3,24,0.36
"Genoud-1994-Fecundity Versus Off.txt",6,20,1.41
"Genoud-1994-Fecundity Versus Off.txt",1,20,84.4
"Genoud-1994-Fecundity Versus Off.txt",28,101,1.73
"Georges-2000-Maternal care in the.txt",2,186,82.7
"Georges-2000-Maternal care in the.txt",2,186,0.5
"Georges-2000-Seasonal diving beha.txt",8,937,4.81
"Georges-2000-Seasonal diving beha.txt",8,937,36.61
"Georges-2000-Seasonal diving beha.txt",8,937,25.83
"Georges-2000-Seasonal diving beha.txt",10,1967,4.74
"Georges-2000-Seasonal diving beha.txt",10,1967,17.88
"Georges-2000-Seasonal diving beha.txt",10,1967,9.96
"Georges-2000-Seasonal diving beha.txt",13,785,4.50
"Georges-2000-Seasonal diving beha.txt",13,785,1.02
"Georges-2000-Seasonal diving beha.txt",1,3713,52.554
"Georges-2000-Seasonal diving beha.txt",2,3713,3.561
"Georges-2000-Seasonal diving beha.txt",2,3713,8.532
"Georges-2000-Seasonal diving beha.txt",1,1996,19.143
"Georges-2000-Seasonal diving beha.txt",1,3996,22.172
"Georgiades-2000-Attentional diversio.txt",2,28,43.07
"Georgiades-2000-Attentional diversio.txt",1,14,514.87
"Georgiades-2000-Attentional diversio.txt",2,28,97.91
