"Norrdahl-2000-Do predators limit t.txt",1,4,1.5,0.3
"Norrdahl-2000-Do predators limit t.txt",1,4,4.3,0.11
"Nunn-2000-Group histories and.txt",1,24,2.76,0.055
"Nunn-2000-Group histories and.txt",1,23,0.36,0.28
"Nystrom-2000-Effects of fish chem.txt",3,12,3.69,0.0431
"Oldroyd-2000-Evolution of worker.txt",1,4,0.38,0.6
"Palmer-2000-Short-term dynamics.txt",1,683,44.27,0.0001
"Palmer-2000-Short-term dynamics.txt",1,682,25.14,0.0001
"Palmer-2000-Short-term dynamics.txt",1,126,12.39,0.001
"Palmer-2000-Short-term dynamics.txt",1,63,4.16,0.05
"Palmer-2000-Short-term dynamics.txt",1,66,0.0038,0.95
"Parachnowitsch-2008-Predispersal seed he.txt",1,63,5.72,0.02
"Parent-2000-Behavioral and life.txt",8,30,0.84,0.57
"Parent-2000-Behavioral and life.txt",5,23,2.17,0.09
"Parent-2000-Behavioral and life.txt",3,14,6.74,0.005
"Parent-2000-Behavioral and life.txt",1,7,1.30,0.29
"Parent-2000-Behavioral and life.txt",3,21,20.44,0.0001
"Parent-2000-Behavioral and life.txt",2,13,7.98,0.006
"Parent-2000-Behavioral and life.txt",3,21,13.75,0.0001
"Parent-2000-Behavioral and life.txt",3,12,3.52,0.05
"Parent-2000-Behavioral and life.txt",3,77,1.28,0.28
"Parent-2000-Behavioral and life.txt",2,22,5.08,0.02
"Parent-2000-Behavioral and life.txt",2,32,0.64,0.53
"Parent-2000-Behavioral and life.txt",2,13,2.52,0.11
"Park-2000-Assessing the aerody.txt",17,18,13.60,0.001
"Park-2000-Assessing the aerody.txt",20,21,22.81,0.001
"Park-2000-Assessing the aerody.txt",20,21,5.56,0.001
"Park-2000-Assessing the aerody.txt",20,21,3.59,0.001
"Park-2000-Assessing the aerody.txt",15,99,24.35,0.001
"Park-2000-Assessing the aerody.txt",15,101,1.94,0.05
"Park-2000-Assessing the aerody.txt",15,101,3.42,0.001
"Park-2000-Assessing the aerody.txt",15,98,2.46,0.01
"Park-2000-Assessing the aerody.txt",15,97,2.85,0.001
"Parry-2003-Responses of an inse.txt",1,8,7.2,0.03
"Parry-2003-Responses of an inse.txt",8,23,1.6,0.17
"Parry-2003-Responses of an inse.txt",8,23,0.6,0.75
"Parry-2003-Responses of an inse.txt",3,24,1.8,0.17
"Parry-2003-Responses of an inse.txt",8,24,0.8,0.64
"Parry-2003-Responses of an inse.txt",3,24,10.0,0.001
"Pasinelli-2000-Oaks (Quercus sp.) a.txt",4,28,18.085,0.0001
"Pawlitz-2000-Host selection by a.txt",2,157,9.62,0.001
"Pawlitz-2000-Host selection by a.txt",3,117,0.18,0.90
"Pen-2000-Reproductive effort.txt",1,62,5.04,0.014
"Peres-2000-Density compensation.txt",3,52,4.25,0.009
"Peres-2000-Density compensation.txt",1,20,0.80,0.381
"Peres-2000-Density compensation.txt",1,37,1.18,0.5
"Peres-2000-Density compensation.txt",2,24,2.59,0.096
"Peres-2000-Density compensation.txt",1,24,0.28,0.603
"Peres-2000-Density compensation.txt",2,24,0.36,0.670
"Peres-2000-Density compensation.txt",1,24,1.04,0.5
"Peres-2000-Density compensation.txt",2,27,2.50,0.101
"Persson-2000-Resource limitation.txt",1,2,0.214,0.69
"Persson-2000-Resource limitation.txt",4,8,0.834,0.54
"Persson-2000-Resource limitation.txt",1,2,4.46,0.166
"Persson-2000-Resource limitation.txt",4,8,3.56,0.059
"Persson-2000-Resource limitation.txt",1,2,20.7,0.045
"Persson-2000-Resource limitation.txt",6,12,6.87,0.002
"Persson-2000-Resource limitation.txt",1,2,36.5,0.026
"Persson-2000-Resource limitation.txt",7,14,1.14,0.39
"Persson-2000-Resource limitation.txt",4,8,6.40,0.013
"Persson-2000-Resource limitation.txt",7,14,1.00,0.47
"Persson-2000-Resource limitation.txt",4,8,4.29,0.038
"Persson-2000-Resource limitation.txt",1,10,9.41,0.013
"Peters-2000-Testosterone is invo.txt",1,46,2.0,0.2
"Peters-2000-Testosterone is invo.txt",1,48,0.0,0.98
"Peters-2000-Testosterone is invo.txt",3,46,13.3,0.001
"Peters-2000-Testosterone is invo.txt",3,69,5.6,0.002
"Peters-2000-Testosterone is invo.txt",1,37,17.8,0.001
"Peters-2000-Testosterone is invo.txt",1,33,29.2,0.001
"Peters-2000-Testosterone is invo.txt",1,23,1.03,0.3
"Peters-2000-Testosterone is invo.txt",1,12,25.8,0.001
"Pettersson-2000-Predator recognition.txt",1,41,0.643,0.427
"Pettersson-2000-Predator recognition.txt",2,33,1.561,0.225
"Pettersson-2000-Predator recognition.txt",1,66,1.253,0.267
"Pettersson-2000-Predator recognition.txt",2,65,4.089,0.021
"Pettersson-2000-Predator recognition.txt",2,65,3.659,0.031
"Pettersson-2000-Predator recognition.txt",1,35,9.729,0.004
"Pettersson-2000-Predator recognition.txt",1,35,3.327,0.077
"Pettersson-2000-Predator recognition.txt",2,35,5.177,0.011
"Pettersson-2000-Predator recognition.txt",1,44,9.799,0.003
"Pettersson-2000-Predator recognition.txt",1,44,6.297,0.016
"Pfennig-2000-Evolution of male ma.txt",3,23,1.11,0.37
"Pfennig-2000-Evolution of male ma.txt",3,22,3.15,0.05
"Pfennig-2000-Evolution of male ma.txt",4,23,0.44,0.78
"Pino-2000-Landscape structure.txt",10,448,28.493,0.0001
"Pino-2000-Landscape structure.txt",12,444,31.800,0.0001
"Pino-2000-Landscape structure.txt",13,443,22.184,0.0001
"Pino-2000-Landscape structure.txt",12,444,67.396,0.0001
"Pino-2000-Landscape structure.txt",10,446,18.479,0.0001
"Plaistow-2000-A selective trade-of.txt",2,244,1.200,0.303
"Platenkamp-1990-Phenotypic Plasticit.txt",8,144,3.90,0.01
"Poiani-2000-Ectoparasites of hou.txt",3,24,2.395,0.094
"Poiani-2000-Ectoparasites of hou.txt",3,24,3.897,0.021
"Poiani-2000-Ectoparasites of hou.txt",3,34,19.079,0.0001
"Poiani-2000-Ectoparasites of hou.txt",3,20,11.764,0.0001
"Poiani-2000-Ectoparasites of hou.txt",3,20,24.757,0.0001
"Poiani-2000-Ectoparasites of hou.txt",3,20,0.523,0.671
"Poiani-2000-Ectoparasites of hou.txt",1,22,3.802,0.05
"Poiani-2000-Ectoparasites of hou.txt",1,22,9.843,0.005
"Poiani-2000-Ectoparasites of hou.txt",1,22,0.746,0.25
"Prins-1993-Herbivore Population.txt",3,58,5.397,0.05
"Pyron-2000-Testes mass and repr.txt",1,33,0.70,0.52
"Pyron-2000-Testes mass and repr.txt",1,36,01.10,0.45
"Pyron-2000-Testes mass and repr.txt",1,36,18.7,0.001
"Qvarnstrom-2000-Male-male competitio.txt",4,18,4.602,0.01
"Raffaelli-2000-Constraints on body.txt",5,19,4.88,0.005
"Raffaelli-2000-Constraints on body.txt",5,19,18.5,0.001
"Raffaelli-2000-Constraints on body.txt",5,19,3.77,0.05
"Randall-2000-Antipredator behavio.txt",3,9,4.69,0.031
"Randall-2000-Antipredator behavio.txt",3,20,6.3,0.002
"Randall-2000-Antipredator behavio.txt",3,9,11.45,0.002
"Randall-2000-Antipredator behavio.txt",3,9,2.89,0.094
"Randall-2000-Antipredator behavio.txt",1,22,8.83,0.016
"Raymond-2000-Intraguild predators.txt",1,19,298.9,0.0001
"Raymond-2000-Intraguild predators.txt",3,61,6.86,0.001
"Reeson-2000-Effects of phenotypi.txt",1,30,7.13,0.012
"Reeson-2000-Effects of phenotypi.txt",1,30,16.2,0.001
"Reeson-2000-Effects of phenotypi.txt",1,37,2.1,0.05
"Reeson-2000-Effects of phenotypi.txt",1,30,7.13,0.012
"Reeson-2000-Effects of phenotypi.txt",1,41,21.9,0.001
"Reeson-2000-Effects of phenotypi.txt",1,41,0.43,0.05
"Reeson-2000-Effects of phenotypi.txt",1,41,21.9,0.001
"Reeson-2000-Effects of phenotypi.txt",1,41,19.5,0.001
"Reeson-2000-Effects of phenotypi.txt",1,41,1.84,0.05
"Reeson-2000-Effects of phenotypi.txt",1,41,13.3,0.001
"Reeson-2000-Effects of phenotypi.txt",1,41,19.5,0.001
"Reeson-2000-Effects of phenotypi.txt",1,41,1.84,0.05
"Reeson-2000-Effects of phenotypi.txt",1,41,13.3,0.001
"Remold-2002-Unapparent virus inf.txt",1,205,23.3,0.0001
"Retana-2000-Patterns of diversit.txt",1,22,1.5,0.10
"Retana-2000-Patterns of diversit.txt",1,22,5.8,0.025
"Retana-2000-Patterns of diversit.txt",1,22,9.2,0.006
"Retana-2000-Patterns of diversit.txt",1,22,16.9,0.0005
"Retana-2000-Patterns of diversit.txt",1,22,4.2,0.055
"Retana-2000-Patterns of diversit.txt",1,22,1.3,0.26
"Retana-2000-Patterns of diversit.txt",1,22,7.6,0.011
"Retana-2000-Patterns of diversit.txt",1,22,8.6,0.008
"Retana-2000-Patterns of diversit.txt",1,22,1.2,0.28
"Retana-2000-Patterns of diversit.txt",1,22,0.03,0.87
"Retana-2000-Patterns of diversit.txt",1,22,2.6,0.12
"Retana-2000-Patterns of diversit.txt",1,22,4.7,0.04
"Richner-1993-Effect of an Ectopar.txt",1,28,0.51,0.48
"Richner-1993-Effect of an Ectopar.txt",1,27,16.31,0.001
"Rissler-2000-Spatial and behavior.txt",1,14,0.46,0.509
"Rissler-2000-Spatial and behavior.txt",1,14,4.10,0.062
"Rissler-2000-Spatial and behavior.txt",1,14,7.30,0.017
"Rissler-2000-Spatial and behavior.txt",1,114,162.554,0.0001
"Rissler-2000-Spatial and behavior.txt",1,162,105.379,0.0001
"Rissler-2000-Spatial and behavior.txt",1,162,1.262,0.263
"Rissler-2000-Spatial and behavior.txt",1,162,1.31,0.254
"Rissler-2000-Spatial and behavior.txt",1,114,1.35,0.247
"Rissler-2000-Spatial and behavior.txt",1,114,0.09,0.768
"Rissler-2000-Spatial and behavior.txt",3,6,1.463,0.316
"Rissler-2000-Spatial and behavior.txt",3,11,1.119,0.383
"Ruesink-2000-Intertidal mesograze.txt",5,23,520.2,0.001
"Ruesink-2000-Intertidal mesograze.txt",1,4,5113.8,0.001
"Saino-2000-Reproduction and pop.txt",1,51,13.98,0.001
"Saino-2000-Reproduction and pop.txt",1,51,6.11,0.017
"Saino-2000-Reproduction and pop.txt",1,27,5.64,0.025
"Sandvik-2000-Male and female mate.txt",3,64,9.37,0.00003
"Sanz-2000-Latitudinal variatio.txt",2,24,0.06,0.94
"Sanz-2000-Latitudinal variatio.txt",2,41,0.52,0.60
"Sanz-2000-Latitudinal variatio.txt",2,41,2.16,0.13
"Sanz-2000-Latitudinal variatio.txt",2,41,2.55,0.09
"Sanz-2000-Latitudinal variatio.txt",2,35,3.45,0.043
"Sanz-2000-Latitudinal variatio.txt",2,26,46.35,0.001
"Sanz-2000-Latitudinal variatio.txt",2,24,4.00,0.03
"Sanz-2000-Latitudinal variatio.txt",1,42,17.07,0.001
"Sanz-2000-Latitudinal variatio.txt",1,27,10.07,0.004
"Sanz-2000-Latitudinal variatio.txt",2,41,8.26,0.001
"Sanz-2000-Latitudinal variatio.txt",2,41,4.81,0.013
"Sanz-2000-Latitudinal variatio.txt",2,41,8.02,0.001
"Sanz-2000-Latitudinal variatio.txt",2,41,5.10,0.01
"Sanz-2000-Latitudinal variatio.txt",2,41,10.18,0.003
"Schaub-2000-Fuel deposition of t.txt",1,11,4.69,0.053
"Schaub-2000-Fuel deposition of t.txt",1,11,20.15,0.01
"Schaub-2000-Fuel deposition of t.txt",1,9,0.37,0.56
"Schmid-2000-Daily torpor in the.txt",9,44,9.54,0.0001
"Schmid-2000-Daily torpor in the.txt",9,46,3.201,0.004
"Schmid-2000-Daily torpor in the.txt",9,46,2.011,0.059
"Schmid-2000-Daily torpor in the.txt",9,88,4.72,0.0001
"Schmid-2000-Daily torpor in the.txt",9,88,10.286,0.0001
"Schurch-2000-Effects of ants on t.txt",1,58,6.23,0.015
"Schurch-2000-Effects of ants on t.txt",1,58,2.6,0.11
"Schurch-2000-Effects of ants on t.txt",1,24,3.29,0.08
"Schutten-2000-Predicting the hydra.txt",1,313,9.70,0.01
"Schutten-2000-Predicting the hydra.txt",1,313,9.67,0.01
"Schutten-2000-Predicting the hydra.txt",1,313,5.26,0.05
"Scott-1992-Habitat Use by Insul.txt",2,3,1.08,0.36
"Scott-1992-Habitat Use by Insul.txt",2,3,1.12,0.43
"Scott-2000-Field data do not su.txt",1,27,1.2,0.3
"Seijas-2000-Population status of.txt",5,32,15.68,0.001
"Seijas-2000-Population status of.txt",6,31,22.8,0.0001
"Sejberg-2000-Nestling provisionin.txt",2,49,16.0,0.001
"Sejberg-2000-Nestling provisionin.txt",2,49,4.2,0.05
"Sejberg-2000-Nestling provisionin.txt",2,49,16.0,0.001
"Sejberg-2000-Nestling provisionin.txt",2,41,2.2,0.12
"Sejberg-2000-Nestling provisionin.txt",2,49,5.3,0.01
"Sejberg-2000-Nestling provisionin.txt",2,49,13.2,0.001
"Sejberg-2000-Nestling provisionin.txt",2,49,12.4,0.001
"Sejberg-2000-Nestling provisionin.txt",2,49,7.7,0.01
"Sejberg-2000-Nestling provisionin.txt",2,49,4.2,0.05
"Shine-2000-Sexual conflict in t.txt",3,54,0.78,0.51
"Shine-2000-Sexual conflict in t.txt",1,55,81.05,0.0001
"Shine-2000-Sexual conflict in t.txt",1,55,0.40,0.53
"Shine-2000-Sexual conflict in t.txt",1,56,9.02,0.005
"Shine-2000-Sexual conflict in t.txt",1,56,22.85,0.0001
"Shine-2000-Sexual conflict in t.txt",1,33,14.20,0.001
"Shine-2000-Sexual conflict in t.txt",1,33,7.64,0.01
"Shine-2000-Sexual conflict in t.txt",1,33,5.32,0.03
"Shine-2000-Sexual conflict in t.txt",1,99,27.61,0.0001
"Shine-2000-Sexual conflict in t.txt",2,147,13.33,0.0001
"Shorrocks-1993-Trends in the Journa.txt",1,11,12.49,0.01
"Shorrocks-1993-Trends in the Journa.txt",1,11,11.05,0.01
"Short-2000-Reintroduction of th.txt",1,46,9.66,0.003
"Short-2000-Reintroduction of th.txt",1,56,5.82,0.019
"Short-2000-Reintroduction of th.txt",1,54,4.19,0.046
"Shumway-2000-Facilitative effects.txt",1,16,14.29,0.001
"Shumway-2000-Facilitative effects.txt",1,16,15.46,0.001
"Shumway-2000-Facilitative effects.txt",1,16,16.83,0.0008
"Shumway-2000-Facilitative effects.txt",1,134,17.90,0.0001
"Shumway-2000-Facilitative effects.txt",1,134,12.39,0.0006
"Shumway-2000-Facilitative effects.txt",1,134,5.67,0.01
"Shumway-2000-Facilitative effects.txt",1,134,12.02,0.0007
"Shumway-2000-Facilitative effects.txt",1,145,4.52,0.03
"Shumway-2000-Facilitative effects.txt",1,96,4.09,0.04
"Shumway-2000-Facilitative effects.txt",1,156,26.60,0.0001
"Shumway-2000-Facilitative effects.txt",1,95,5.12,0.02
"Shumway-2000-Facilitative effects.txt",1,95,32.15,0.0001
"Shumway-2000-Facilitative effects.txt",1,156,50.37,0.0001
"Shumway-2000-Facilitative effects.txt",1,156,28.29,0.0001
"Sillett-2000-Ontogenetic niche sh.txt",126,353,2.40,0.0001
"Silver-2000-The arrangement of r.txt",3,47,4.39,0.0134
"Silver-2000-The arrangement of r.txt",2,47,15.31,0.0001
"Silver-2000-The arrangement of r.txt",1,47,0.21,0.6492
"Silver-2000-The arrangement of r.txt",3,47,11.04,0.0001
"Silver-2000-The arrangement of r.txt",2,11,3.85,0.0317
"Silver-2000-The arrangement of r.txt",2,11,8.25,0.0190
"Silver-2000-The arrangement of r.txt",1,11,0.44,0.534
"Silver-2000-The arrangement of r.txt",2,11,13.92,0.0025
"Silver-2000-The arrangement of r.txt",1,11,5.54,0.0464
"Silver-2000-The arrangement of r.txt",2,11,0.07,0.9333
"Silver-2000-The arrangement of r.txt",1,11,0.17,0.6983
"Silver-2000-The arrangement of r.txt",2,11,3.05,0.0850
"Silver-2000-The arrangement of r.txt",1,11,0.017,0.6909
"Silver-2000-The arrangement of r.txt",1,11,1.59,0.2540
"Silver-2000-The arrangement of r.txt",1,11,0.24,0.6441
"Simioni-2000-Treegrass_ a 3D, pro.txt",1,26,130.6,0.0001
"Simioni-2000-Treegrass_ a 3D, pro.txt",1,26,193.2,0.0001
"Simioni-2000-Treegrass_ a 3D, pro.txt",1,34,73.4,0.0001
"Sipura-2000-Shading enhances the.txt",1,19,10.65,0.004
"Sipura-2000-Shading enhances the.txt",1,18,15.10,0.001
"Sipura-2000-Shading enhances the.txt",1,76,10.75,0.002
"Sipura-2000-Shading enhances the.txt",1,76,0.41,0.53
"Sipura-2000-Shading enhances the.txt",1,76,1.93,0.17
"Smith-1989-The Trade-Off betwee.txt",3,176,21.252,0.001
"Smith-1989-The Trade-Off betwee.txt",1,176,3.879,0.050
"Smith-1989-The Trade-Off betwee.txt",1,226,0.740,0.391
"Smith-1989-The Trade-Off betwee.txt",1,44,1.158,0.288
"Smith-1989-The Trade-Off betwee.txt",1,39,0.552,0.462
"Smith-1989-The Trade-Off betwee.txt",1,39,2.293,0.021
"Soderquist-2000-The conservation val.txt",1,112,20.63,0.001
"Soderquist-2000-The conservation val.txt",1,112,8.05,0.01
"Sokolova-2000-Physiological variat.txt",2,51,50.93,0.40
"Sokolova-2000-Physiological variat.txt",2,66,50.69,0.50
"Sokolova-2000-Physiological variat.txt",2,51,572.23,0.0001
"Sokolova-2000-Physiological variat.txt",2,66,51.24,0.28
"Sokolova-2000-Physiological variat.txt",1,2,52.11,0.28
"Sokolova-2000-Physiological variat.txt",1,2,50.24,0.67
"Sokolova-2000-Physiological variat.txt",2,99,52.84,0.06
"Sokolova-2000-Physiological variat.txt",2,87,538.13,0.001
"Sokolova-2000-Physiological variat.txt",1,22,52.31,0.14
"Sokolova-2000-Physiological variat.txt",1,36,514.69,0.001
"Sokolova-2000-Physiological variat.txt",1,1,50.001,0.97
"Souther-2000-The effects of subme.txt",9,59,22.9,0.0001
"Souther-2000-The effects of subme.txt",4,138,3.4,0.01
"Souther-2000-The effects of subme.txt",16,138,2.4,0.003
"Steinger-2000-Maternal and direct.txt",1,16,13.95,0.01
"Sternberg-2000-Vegetation response.txt",15,15,28.4,0.0019
"Sternberg-2000-Vegetation response.txt",1,5,11.7,0.009
"Sternberg-2000-Vegetation response.txt",1,5,7.15,0.044
"Stiling-2000-The difficulties of.txt",12,564,2.942,0.001
"Stiling-2000-The difficulties of.txt",12,564,3.418,0.001
"Stiling-2000-The difficulties of.txt",1,40,7.316,0.01
"Stiling-2000-The difficulties of.txt",1,40,36.411,0.001
"Stiling-2000-The difficulties of.txt",1,40,20.680,0.001
"Stiling-2000-The difficulties of.txt",1,40,15.413,0.001
"Stiling-2000-The difficulties of.txt",1,20,98.797,0.001
"Stiling-2000-The difficulties of.txt",1,20,22.051,0.001
"Stoehr-2000-Testosterone and the.txt",1,38,0.848,0.36
"Stoehr-2000-Testosterone and the.txt",1,38,0.429,0.52
"Stoehr-2000-Testosterone and the.txt",1,38,0.066,0.80
"Stoehr-2000-Testosterone and the.txt",2,34,1.021,0.37
"Stoehr-2000-Testosterone and the.txt",1,38,2.036,0.16
"Strauss-2003-Predictors of male a.txt",18,124,3.30,0.0001
"Strauss-2003-Predictors of male a.txt",2,62,9.03,0.004
"Strauss-2003-Predictors of male a.txt",18,124,0.89,0.59
"Strauss-2003-Predictors of male a.txt",5,148,4.77,0.0005
"Strauss-2003-Predictors of male a.txt",45,665,2.91,0.0001
"Strauss-2003-Predictors of male a.txt",45,665,0.72,0.92
"Streitwolf-Engel-2001-The ecological signi.txt",4,28,3.51,0.019
"Streitwolf-Engel-2001-The ecological signi.txt",4,28,4.086,0.0099
"Streitwolf-Engel-2001-The ecological signi.txt",4,12,24.42,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",4,12,15.32,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",9,762,12.75,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",9,762,10.97,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",6,508,5.03,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",6,508,16.84,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",3,48,39.03,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",3,48,21.28,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",3,48,6.77,0.001
"Streitwolf-Engel-2001-The ecological signi.txt",32,508,2.32,0.0001
"Streitwolf-Engel-2001-The ecological signi.txt",32,508,1.46,0.048
"Strohm-2000-Factors affecting bo.txt",3,155,8.67,0.001
"Strohm-2000-Factors affecting bo.txt",3,145,0.2,0.5
"Strohm-2000-Factors affecting bo.txt",1,55,21.6,0.001
"Strohm-2000-Factors affecting bo.txt",1,54,1.7,0.19
"Strohm-2000-Factors affecting bo.txt",1,55,5.5,0.022
"Strohm-2000-Factors affecting bo.txt",3,94,3.94,0.0501
"Strohm-2000-Factors affecting bo.txt",2,126,1.84,0.16
"Strohm-2000-Factors affecting bo.txt",2,122,2.38,0.10
"Strohm-2000-Factors affecting bo.txt",1,86,2.66,0.11
"Studds-2005-Nonbreeding habitat.txt",1,19,33.15,0.001
"Studds-2005-Nonbreeding habitat.txt",1,19,0.74,0.40
"Studds-2005-Nonbreeding habitat.txt",1,20,0.58,0.46
"Studds-2005-Nonbreeding habitat.txt",1,20,20.76,0.001
"Studds-2005-Nonbreeding habitat.txt",1,20,2.15,0.16
"Studds-2005-Nonbreeding habitat.txt",1,22,7.54,0.01
"Studds-2005-Nonbreeding habitat.txt",1,19,0.15,0.70
"Studds-2005-Nonbreeding habitat.txt",1,20,47.71,0.0001
"Studds-2005-Nonbreeding habitat.txt",1,22,3.46,0.07
"Styrsky-2005-Juvenile mortality i.txt",2,52,0.41,0.664
"Styrsky-2005-Juvenile mortality i.txt",2,32,0.43,0.654
"Styrsky-2005-Juvenile mortality i.txt",2,32,0.73,0.491
"Styrsky-2005-Juvenile mortality i.txt",3,74,0.60,0.616
"Styrsky-2005-Juvenile mortality i.txt",2,50,3.20,0.049
"Styrsky-2005-Juvenile mortality i.txt",2,61,32.84,0.0001
"Styrsky-2005-Juvenile mortality i.txt",2,55,2.87,0.065
"Styrsky-2005-Juvenile mortality i.txt",1,30,0.77,0.387
"Swanson-2003-Trophic polymorphism.txt",4,60,0.146,0.96
"Swanson-2003-Trophic polymorphism.txt",18,63,1.18,0.323
"Swanson-2003-Trophic polymorphism.txt",4,18,3.04,0.05
"Swanson-2003-Trophic polymorphism.txt",2,12,7.48,0.01
"Swanson-2003-Trophic polymorphism.txt",2,15,2.03,0.18
"Swaty-2004-Ectomycorrhizal abun.txt",2,40,12.012,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",14,40,12.220,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",5,68,47.921,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",5,66,6.983,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",5,68,0.446,0.642
"Swaty-2004-Ectomycorrhizal abun.txt",1,56,42.5,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",1,56,79.5,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",2,56,4.31,0.018
"Swaty-2004-Ectomycorrhizal abun.txt",2,56,12.01,0.003
"Swaty-2004-Ectomycorrhizal abun.txt",2,56,0.043,0.958
"Swaty-2004-Ectomycorrhizal abun.txt",2,56,2.73,0.07
"Swaty-2004-Ectomycorrhizal abun.txt",4,32,41.447,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",4,37,25.663,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",4,32,38.91,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",4,32,22.55,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",4,32,5.42,0.02
"Swaty-2004-Ectomycorrhizal abun.txt",4,29,24.12,0.001
"Swaty-2004-Ectomycorrhizal abun.txt",1,98,3.3,0.15
"Swaty-2004-Ectomycorrhizal abun.txt",2,40,1.800,0.17
"Swaty-2004-Ectomycorrhizal abun.txt",2,40,2.810,0.21
"Swaty-2004-Ectomycorrhizal abun.txt",1,24,1.381,0.268
"Swaty-2004-Ectomycorrhizal abun.txt",1,24,0.015,0.903
"Swaty-2004-Ectomycorrhizal abun.txt",1,24,3.282,0.09
"Swaty-2004-Ectomycorrhizal abun.txt",1,24,0.002,0.965
"Symstad-2000-A test of the effect.txt",3,34,33.89,0.001
"Symstad-2000-A test of the effect.txt",4,33,21.29,0.001
"Tammaru-1999-Within-season variab.txt",5,281,1.58,0.17
"Tammaru-1999-Within-season variab.txt",17,350,2.44,0.0013
"Tammaru-1999-Within-season variab.txt",1,7,1.06,0.34
"Taniguchi-2000-Condition-specific c.txt",3,100,20.1,0.001
"Taniguchi-2000-Condition-specific c.txt",3,100,11.9,0.001
"Taniguchi-2000-Condition-specific c.txt",3,81,13.4,0.001
"Taniguchi-2000-Condition-specific c.txt",3,99,7.2,0.001
"Taniguchi-2000-Condition-specific c.txt",3,100,5.2,0.002
"Taniguchi-2000-Condition-specific c.txt",3,100,5.3,0.002
"Taniguchi-2000-Condition-specific c.txt",3,100,7.7,0.001
"Taniguchi-2000-Condition-specific c.txt",3,100,5.5,0.021
"Taniguchi-2000-Condition-specific c.txt",7,72,28.45,0.001
"Tavecchia-2001-Sex- and age-related.txt",1,401,33.47,0.000
"Tavecchia-2001-Sex- and age-related.txt",13,401,15.74,0.000
"Tavecchia-2001-Sex- and age-related.txt",2,401,35.00,0.000
"Tavecchia-2001-Sex- and age-related.txt",1,401,7.55,0.01
"Tavecchia-2001-Sex- and age-related.txt",1,401,3.71,0.027
"Tavecchia-2001-Sex- and age-related.txt",1,401,1.13,0.144
"Tavecchia-2001-Sex- and age-related.txt",1,401,0.61,0.6892
"Tavecchia-2001-Sex- and age-related.txt",1,401,10.65,0.001
"Tavecchia-2001-Sex- and age-related.txt",1,401,0.14,0.354
"Tella-2000-Environmental and ge.txt",1,140,15.15,0.001
"Tella-2000-Environmental and ge.txt",1,56,0.90,0.41
"Tella-2000-Environmental and ge.txt",1,129,8.96,0.003
"Ter Steege-2001-Character convergenc.txt",6,394,6.16,0.001
"Ter Steege-2001-Character convergenc.txt",6,394,16.07,0.001
"Ter Steege-2001-Character convergenc.txt",7,97,8.88,0.001
"Tewksbury-2006-Tests of landscape i.txt",4,15,79.6,0.0005
"Thaler-2004-Interactions between.txt",2,7,13.4,0.004
"Thaler-2004-Interactions between.txt",2,12,14.4,0.001
"Thaler-2004-Interactions between.txt",2,8,5.2,0.011
"Thaler-2004-Interactions between.txt",2,82,0.329,0.720
"Thaler-2004-Interactions between.txt",2,82,5.0,0.009
"Thaler-2004-Interactions between.txt",4,76,1.8,0.143
"Thaler-2004-Interactions between.txt",2,29,4.3,0.024
"Thaler-2004-Interactions between.txt",1,22,4.9,0.038
"Thaler-2004-Interactions between.txt",1,6,7.9,0.03
"Thirgood-2000-Raptor predation and.txt",1,35,0.12,0.73
"Thirgood-2000-Raptor predation and.txt",11,35,1.71,0.11
"Thirgood-2000-Raptor predation and.txt",1,35,0.53,0.67
"Thornber-2004-Population demograph.txt",1,6,14.834,0.008
"Thornber-2004-Population demograph.txt",1,6,20.895,0.004
"Thornber-2004-Population demograph.txt",1,5,15.630,0.011
"Thornber-2004-Population demograph.txt",1,6,3.069,0.13
"Thornber-2004-Population demograph.txt",1,6,5.047,0.066
"Tibbetts-2000-Aggression and resou.txt",2,45,6.90,0.002
"Tieleman-2003-Phenotypic variation.txt",1,25,1.05,0.32
"Tieleman-2003-Phenotypic variation.txt",1,25,1.5,0.71
"Tieleman-2003-Phenotypic variation.txt",1,25,0.34,0.57
"Tieleman-2003-Phenotypic variation.txt",1,25,0.98,0.33
"Tieleman-2003-Phenotypic variation.txt",1,25,2.24,0.15
"Tieleman-2003-Phenotypic variation.txt",1,25,0.34,0.57
